xml_file,wav_file,token_n,start,end,orth,ipa_gold,ipa_notone,ipa_full_normalized,changed,source_corpus
S_she-grandmother_is_still_beautifull_01_02_TS.xml,S_she-grandmother_is_still_beautifull_01_02_TS.wav,2,2.60,4.12,che'e,tʃe˥,tʃe,t͡ʃe,yes,single-word
S_siblings_1s_are_older_and_they_dont_live_at_home_01_02_03_TS.xml,S_siblings_1s_are_older_and_they_dont_live_at_home_01_02_03_TS.wav,2,4.79,9.10,ñani,ɲa˧niː↗↘,ɲaniː,ɲanii,yes,single-word
S_someone_told_me_your_2s_inf_car_broke_down_01_JS.xml,S_someone_told_me_your_2s_inf_car_broke_down_01_JS.wav,1,0,3.06,ntakani,nda˩ka˩n˧i,ndakani,ndakani,yes,single-word
S_someone_told_you_2s_inf_your_2s_inf_car_broke_down_JS.xml,S_someone_told_you_2s_inf_your_2s_inf_car_broke_down_JS.wav,01,0,3.14,ntakani,nd̪a˩ka˩ni↗,nd̪akani,nd̪akani,yes,single-word
S_someone_told_you_3pl_inf_your_2s_inf_car_broke_down_JS.xml,S_someone_told_you_3pl_inf_your_2s_inf_car_broke_down_JS.wav,01,0,3.49,ntakani,nd̪a˩ka˧n˥i,nd̪akani,nd̪akani,yes,single-word
S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.xml,S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.wav,1,0,3.19,ka'an,kã˥ʔã̰,kãʔã̰,kãʔã̰,yes,single-word
S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.xml,S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.wav,2,3.19,5.66,ka'an,kã˥ʔã̰˩,kãʔã̰,kãʔã̰,yes,single-word
S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.xml,S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.wav,3,5.66,9.51,ka'an,kã̰∙ʔã̰˩,kã̰ʔã̰,kã̰ʔã̰,yes,single-word
S_stand_in_back_of_the_house_01_02_TS.xml,S_stand_in_back_of_the_house_01_02_TS.wav,1,0,1.85,kuun,kũː↘,kũː,kũː,yes,single-word
S_stand_in_back_of_the_house_01_02_TS.xml,S_stand_in_back_of_the_house_01_02_TS.wav,2,1.85,3.82,kuun,kũː˥ꜜ,kũː,kũː,yes,single-word
S_stand_in_front_of_the_house_01_02_03_TS.xml,S_stand_in_front_of_the_house_01_02_03_TS.wav,1,0,1.98,kuun,kũː˥,kũː,kũː,yes,single-word
S_stand_in_front_of_the_house_01_02_03_TS.xml,S_stand_in_front_of_the_house_01_02_03_TS.wav,2,1.98,3.97,kuun,kũː˥ꜜ,kũː,kũː,yes,single-word
S_stand_on_the_side_of_the_house_02_TS.xml,S_stand_on_the_side_of_the_house_02_TS.wav,1,0,1.78,kuun,kũː˥,kũː,kũː,yes,single-word
S_stay_at_FUT_home_tomorrow_1s_01_02_03_TS.xml,S_stay_at_FUT_home_tomorrow_1s_01_02_03_TS.wav,1,0,2.53,kunkuu,kuː˥k̬ũː↘,kuːk̬ũː,kuuk̬ũː,yes,single-word
S_stay_at_FUT_home_tomorrow_3s_inf_01_02_03_TS.xml,S_stay_at_FUT_home_tomorrow_3s_inf_01_02_03_TS.wav,1,0,2.13,kunkuu,k˥ũk̬u↘,kũk̬u,kũk̬u,yes,single-word
S_stay_at_PRES_home_today_1s_01_02_03_TS.xml,S_stay_at_PRES_home_today_1s_01_02_03_TS.wav,3,4.95,6.83,in,i˧,i,i,yes,single-word
S_stay_at_PST_home_the_other_day_1s_01_02_03_TS.xml,S_stay_at_PST_home_the_other_day_1s_01_02_03_TS.wav,1,0,2.26,ve'e,βɛ↗ʔe↘,βɛʔe,βɛʔe,yes,single-word
S_stay_at_PST_the_other_day_3s_inf_01_02_03_TS.xml,S_stay_at_PST_the_other_day_3s_inf_01_02_03_TS.wav,1,0,2.19,ve'e,βɛ˥ʔe↘,βɛʔe,βɛʔe,yes,single-word
S_that_beautiful_woman_eats_chicken_1st_pl_01_spkrJS.xml,S_that_beautiful_woman_eats_chicken_1st_pl_01_spkrJS.wav,1,0,3.56,ña'a,ɲã↗ʔã↘,ɲãʔã,ɲãʔã,yes,single-word
S_that_beautiful_woman_eats_chicken_1st_sg_01_spkrJS.xml,S_that_beautiful_woman_eats_chicken_1st_sg_01_spkrJS.wav,1,0,3.92,ña'a,ɲã˩ʔa↗,ɲãʔa,ɲãʔa,yes,single-word
S_that_beautiful_woman_eats_the_chicken_02_JS.xml,S_that_beautiful_woman_eats_the_chicken_02_JS.wav,2,0,3.54,ña'a,ɲa↘ʔa↗,ɲaʔa,ɲaʔa,yes,single-word
S_the-that_priest_hit_1st_sg_01_JS.xml,S_the-that_priest_hit_1st_sg_01_JS.wav,1,0,2.34,sutu,su˩t̪u˩,sut̪u,sut̪u,yes,single-word
S_the_bat_fly_COMPL_get_up_out_of_COMPL_the_cave_01_02_TS.xml,S_the_bat_fly_COMPL_get_up_out_of_COMPL_the_cave_01_02_TS.wav,2,4.13,7.35,ntava,nd̪a˩va˧,nd̪ava,nd̪ava,yes,single-word
S_the_bat_fly_COMPL_to_the_cave_enter_COMPL_02_03_TS.xml,S_the_bat_fly_COMPL_to_the_cave_enter_COMPL_02_03_TS.wav,1,0,3.35,ntava,nd̪a˩βa˧,nd̪aβa,nd̪aβa,yes,single-word
S_the_bat_fly_FUT_into_the_cave_01_02_03_TS.xml,S_the_bat_fly_FUT_into_the_cave_01_02_03_TS.wav,2,2.71,5.25,kuun,kũ↘,kũ,kũ,yes,single-word
S_the_bat_fly_FUT_out_of_the_cave_01_02_TS.xml,S_the_bat_fly_FUT_out_of_the_cave_01_02_TS.wav,1,0,3.02,kuun,kũː↘,kũː,kũː,yes,single-word
S_the_bee_is_flying_around_the_tree_01_02_03_TS.xml,S_the_bee_is_flying_around_the_tree_01_02_03_TS.wav,1,0,3.03,tava,nda˥va˧,ndava,ndava,yes,single-word
S_the_bee_is_flying_around_the_tree_01_02_03_TS.xml,S_the_bee_is_flying_around_the_tree_01_02_03_TS.wav,2,3.03,6.15,tava,d̪a˥va˧,d̪ava,d̪ava,yes,single-word
S_the_bee_is_flying_around_the_tree_01_02_03_TS.xml,S_the_bee_is_flying_around_the_tree_01_02_03_TS.wav,3,6.15,9.80,ntava,nd̪a˥va˧,nd̪ava,nd̪ava,yes,single-word
S_the_crow_is_flying_high_01_02_03_TS.xml,S_the_crow_is_flying_high_01_02_03_TS.wav,1,0,2.68,suku,su˥ku↘,suku,suku,yes,single-word
S_the_dog_is_walking_towards_the_kids_01_02_spkrTS.xml,S_the_dog_is_walking_towards_the_kids_01_02_spkrTS.wav,1,0,3.47,tsika,ts˥ika˩,tsika,t͡sika,yes,single-word
S_the_dog_is_walking_towards_the_kids_01_02_spkrTS.xml,S_the_dog_is_walking_towards_the_kids_01_02_spkrTS.wav,2,3.47,6.71,tsika,ts˥ika˧,tsika,t͡sika,yes,single-word
S_the_dogs_are_walking_away_from_eachother_01_02_03_spkrTS.xml,S_the_dogs_are_walking_away_from_eachother_01_02_03_spkrTS.wav,1,0,1.86,intsitsio,i˥ntsi↘tsjo˧,intsitsjo,int͡sit͡sjo,yes,single-word
S_the_hawk_fly_COMPL_in_front_of_1s_01_02_03_TS.xml,S_the_hawk_fly_COMPL_in_front_of_1s_01_02_03_TS.wav,1,0,2.51,ntava,nda˩βa↘,ndaβa,ndaβa,yes,single-word
S_the_hawk_fly_COMPL_infront_of_3s_inf_01_02_03_TS.xml,S_the_hawk_fly_COMPL_infront_of_3s_inf_01_02_03_TS.wav,1,0,1.70,ntava,nda˩va˥,ndava,ndava,yes,single-word
S_the_hawk_fly_COMPL_infront_of_3s_inf_01_02_03_TS.xml,S_the_hawk_fly_COMPL_infront_of_3s_inf_01_02_03_TS.wav,2,1.70,3.59,ntava,nda˩βa˥ꜜ,ndaβa,ndaβa,yes,single-word
S_the_hawk_fly_COMPL_infront_of_3s_inf_01_02_03_TS.xml,S_the_hawk_fly_COMPL_infront_of_3s_inf_01_02_03_TS.wav,3,3.59,5.65,ntava,nda˩va˥,ndava,ndava,yes,single-word
S_the_house_is_on_the_bottom_of_the_hill_01_02.xml,S_the_house_is_on_the_bottom_of_the_hill_01_02.wav,1,0,2.16,tsa'a,tsa∙ʔa˥,tsaʔa,t͡saʔa,yes,single-word
S_the_house_is_on_the_bottom_of_the_hill_01_02.xml,S_the_house_is_on_the_bottom_of_the_hill_01_02.wav,2,2.16,4.32,tsa'a,tsa̰∙ʔa↗,tsa̰ʔa,t͡saʔa,yes,single-word
S_the_little_kid_put_the_cat_up_in_the_tree_01_02_spkrTS.xml,S_the_little_kid_put_the_cat_up_in_the_tree_01_02_spkrTS.wav,1,0,3.60,skaa,skaː↗↘,skaː,skaa,yes,single-word
S_the_little_kid_put_the_cat_up_in_the_tree_01_02_spkrTS.xml,S_the_little_kid_put_the_cat_up_in_the_tree_01_02_spkrTS.wav,2,3.60,6.95,skaa,skaː↗↘,skaː,skaa,yes,single-word
S_the_lizard_beLOC_in_the_boys_hand_01_02_03_TS.xml,S_the_lizard_beLOC_in_the_boys_hand_01_02_03_TS.wav,1,0,5.28,kanu'u,ka↘nd̪u˥ʔu˧,kand̪uʔu,kand̪uʔu,yes,single-word
S_the_lizard_beLOC_in_the_boys_hand_01_02_03_TS.xml,S_the_lizard_beLOC_in_the_boys_hand_01_02_03_TS.wav,2,5.28,7.98,kantu'u,ka↘ndu˥ʔu↘,kanduʔu,kanduʔu,yes,single-word
S_the_lizard_beLOC_in_the_boys_hand_01_02_03_TS.xml,S_the_lizard_beLOC_in_the_boys_hand_01_02_03_TS.wav,3,7.98,11.77,kantu'u,ka↘nd̪u˩ʔu˥,kand̪uʔu,kand̪uʔu,yes,single-word
S_the_owl_fly_COMPL_into_the_tree_01_02_03_TS.xml,S_the_owl_fly_COMPL_into_the_tree_01_02_03_TS.wav,2,2.78,4.94,tava,d̪a˩va˧,d̪ava,d̪ava,yes,single-word
S_the_red_and_yellow_bird_sings_01_spkrJS.xml,S_the_red_and_yellow_bird_sings_01_spkrJS.wav,1,0,3.90,saa,saː↘,saː,saa,yes,single-word
S_the_squirrel_eats_the_lion_02_spkrJS.xml,S_the_squirrel_eats_the_lion_02_spkrJS.wav,1,0,2.65,ntsatsi,ntsa˩tsi˥,ntsatsi,nt͡sat͡si,yes,single-word
S_the_sun_shines_today_01_02_JS.xml,S_the_sun_shines_today_01_02_JS.wav,1,0,2.98,nchii,ndʒiː↘↗,ndʒiː,nd͡ʒii,yes,single-word
S_the_sun_shines_today_01_02_JS.xml,S_the_sun_shines_today_01_02_JS.wav,2,2.98,5.35,nchii,ndʒiː↘↗,ndʒiː,nd͡ʒii,yes,single-word
S_the_swallow_fly_away_COMPL_because_he_saw_a_vulcher_01_02_03_TS.xml,S_the_swallow_fly_away_COMPL_because_he_saw_a_vulcher_01_02_03_TS.wav,1,0,4.47,tsa'a,tsaː↗,tsaː,t͡saa,yes,single-word
S_the_tree_LOC_DIST_01_02_spkrTS.xml,S_the_tree_LOC_DIST_01_02_spkrTS.wav,1,0,1.68,tsika,ts˥ika↘,tsika,t͡sika,yes,single-word
S_the_tree_LOC_DIST_from_me_01_02_03_spkrTS.xml,S_the_tree_LOC_DIST_from_me_01_02_03_spkrTS.wav,1,0,2.12,tsika,ts˥ika˧,tsika,t͡sika,yes,single-word
S_the_tree_LOC_PROX_01_02_03_spkrTS.xml,S_the_tree_LOC_PROX_01_02_03_spkrTS.wav,1,0,1.38,yachi,ja↘tʃi˥ŋ,jatʃiŋ,jat͡ʃiŋ,yes,single-word
S_the_tree_LOC_PROX_01_02_03_spkrTS.xml,S_the_tree_LOC_PROX_01_02_03_spkrTS.wav,2,1.38,2.95,yachi,ja˩tʃi˥ꜜŋ,jatʃiŋ,jat͡ʃiŋ,yes,single-word
S_the_tree_LOC_PROX_01_02_03_spkrTS.xml,S_the_tree_LOC_PROX_01_02_03_spkrTS.wav,3,2.95,4.48,yachi,j↘atʃi∙,jatʃi,jat͡ʃi,yes,single-word
S_the_tree_LOC_PROX_me_01_02_03_spkrTS.xml,S_the_tree_LOC_PROX_me_01_02_03_spkrTS.wav,1,0,2.14,yachi,ja˥ꜜtʃi↘,jatʃi,jat͡ʃi,yes,single-word
S_the_tree_LOC_PROX_me_01_02_03_spkrTS.xml,S_the_tree_LOC_PROX_me_01_02_03_spkrTS.wav,2,2.14,4.33,yachi,ja˥ꜜtʃi˩,jatʃi,jat͡ʃi,yes,single-word
S_the_tree_LOC_PROX_me_01_02_03_spkrTS.xml,S_the_tree_LOC_PROX_me_01_02_03_spkrTS.wav,3,4.33,6.49,yachi,ja↘tʃi,jatʃi,jat͡ʃi,yes,single-word
S_the_vase_has_some_water_01_TS.xml,S_the_vase_has_some_water_01_TS.wav,1,0,1.04,sava,sa˥va˧,sava,sava,yes,single-word
S_the_vase_is_empty_01_02_TS.xml,S_the_vase_is_empty_01_02_TS.wav,1,0,1.28,iin,ĩː˥↘,ĩː,ĩː,yes,single-word
S_the_woodpecker_fly_COMPL_in_front_of_3s_01_02_03_TS.xml,S_the_woodpecker_fly_COMPL_in_front_of_3s_01_02_03_TS.wav,1,0,2.47,ntava,nda˩βa˧,ndaβa,ndaβa,yes,single-word
S_the_woodpecker_fly_COMPL_in_front_of_3s_01_02_03_TS.xml,S_the_woodpecker_fly_COMPL_in_front_of_3s_01_02_03_TS.wav,2,2.47,4.78,ntava,nd ̪a˩va˧,nd ̪ava,nd ̪ava,yes,single-word
S_the_woodpecker_fly_COMPL_in_front_of_3s_01_02_03_TS.xml,S_the_woodpecker_fly_COMPL_in_front_of_3s_01_02_03_TS.wav,3,4.78,6.84,ntava,nda˩va˧,ndava,ndava,yes,single-word
S_the_woodpecker_fly_COMPL_over_1s_01_02_03_TS.xml,S_the_woodpecker_fly_COMPL_over_1s_01_02_03_TS.wav,1,0,2.65,ntava,nd̪a˩va˧,nd̪ava,nd̪ava,yes,single-word
S_the_woodpecker_fly_COMPL_over_1s_01_02_03_TS.xml,S_the_woodpecker_fly_COMPL_over_1s_01_02_03_TS.wav,2,2.65,4.86,ntava,nd̪a˩va˧,nd̪ava,nd̪ava,yes,single-word
S_the_woodpecker_fly_COMPL_over_1s_01_02_03_TS.xml,S_the_woodpecker_fly_COMPL_over_1s_01_02_03_TS.wav,3,4.86,7.62,ntava,nd̪a˩βa˧,nd̪aβa,nd̪aβa,yes,single-word
S_the_woodpecker_fly_COMPL_over_the_field_01_02_03_04_TS.xml,S_the_woodpecker_fly_COMPL_over_the_field_01_02_03_04_TS.wav,01,0,2.65,ntava,nda˩va˧,ndava,ndava,yes,single-word
S_the_woodpecker_fly_COMPL_over_the_field_01_02_03_04_TS.xml,S_the_woodpecker_fly_COMPL_over_the_field_01_02_03_04_TS.wav,02,2.65,5.25,ntava,nda˩va˧,ndava,ndava,yes,single-word
S_the_woodpecker_fly_COMPL_over_the_field_01_02_03_04_TS.xml,S_the_woodpecker_fly_COMPL_over_the_field_01_02_03_04_TS.wav,03,5.25,7.67,ntava,nda˩va˧,ndava,ndava,yes,single-word
S_the_woodpecker_fly_COMPL_over_the_field_01_02_03_04_TS.xml,S_the_woodpecker_fly_COMPL_over_the_field_01_02_03_04_TS.wav,04,7.67,10.22,ntava,nda˩v˧a,ndava,ndava,yes,single-word
S_there_is_an_ant_beLOC_on_my_leg_03_TS.xml,S_there_is_an_ant_beLOC_on_my_leg_03_TS.wav,1,0,2.44,iin,ĩː˥,ĩː,ĩː,yes,single-word
S_they_both_got_3rd_pl_inf_home_at_the_same_time_01_02_03spkrTS.xml,S_they_both_got_3rd_pl_inf_home_at_the_same_time_01_02_03spkrTS.wav,1,0,1.41,iin,ĩː˥,ĩː,ĩː,yes,single-word
S_they_f_sew_clothes_very_well_01_spkrTS.xml,S_they_f_sew_clothes_very_well_01_spkrTS.wav,1,0,1.96,va'a,β˥aʔa↘,βaʔa,βaʔa,yes,single-word
S_throw_3s_form_m_IMP_ball_DIR_1s_01_02_TS.xml,S_throw_3s_form_m_IMP_ball_DIR_1s_01_02_TS.wav,1,0,2.05,tsi,ts,ts,t͡s,no,single-word
S_throw_3s_form_m_IMP_ball_DIR_1s_01_02_TS.xml,S_throw_3s_form_m_IMP_ball_DIR_1s_01_02_TS.wav,2,2.05,4.34,tsi,tsi˧,tsi,t͡si,yes,single-word
S_tree_LOC_PROX_01_02_03_TS.xml,S_tree_LOC_PROX_01_02_03_TS.wav,1,0,1.22,yachi,ja↘tʃi˥ŋ,jatʃiŋ,jat͡ʃiŋ,yes,single-word
S_tree_LOC_PROX_01_02_03_TS.xml,S_tree_LOC_PROX_01_02_03_TS.wav,2,1.22,2.61,yachi,ja˩tʃi˥,jatʃi,jat͡ʃi,yes,single-word
S_tree_LOC_PROX_01_02_03_TS.xml,S_tree_LOC_PROX_01_02_03_TS.wav,3,2.61,3.88,yachi,ja↘tʃi↗,jatʃi,jat͡ʃi,yes,single-word
S_want_1st_sg_it_to_rain_tomorrow_03_spkrTS.xml,S_want_1st_sg_it_to_rain_tomorrow_03_spkrTS.wav,3,0,3.88,nikuni,ni↘kũ˧ni∙,nikũni,nikũni,yes,single-word
S_wash_1st_sg_FUT_NEG_dog_1st_sg_01_02_TS.xml,S_wash_1st_sg_FUT_NEG_dog_1st_sg_01_02_TS.wav,1,0,1.61,ma,ma˩,ma,ma,yes,single-word
S_wash_1st_sg_FUT_dog_1st_sg_01_02_TS.xml,S_wash_1st_sg_FUT_dog_1st_sg_01_02_TS.wav,1,0,1.64,kuun,ku˥,ku,ku,yes,single-word
S_we_ate_rice_and_beans_for_breakfast_last_saturday_01_02_TS.xml,S_we_ate_rice_and_beans_for_breakfast_last_saturday_01_02_TS.wav,2,4.99,8.67,tsatso,tsa˩tso↗,tsatso,t͡sat͡so,yes,single-word
S_we_studied_alot_01_02_TS.xml,S_we_studied_alot_01_02_TS.wav,1,0,1.45,skua'a,skwa̰∙ʔa˥,skwa̰ʔa,skwaʔa,yes,single-word
S_who_wants_to_blow_01_JS.xml,S_who_wants_to_blow_01_JS.wav,1,0,1.52,ana,a˥na˧,ana,ana,yes,single-word
S_woman-COP-beautiful_01_02_03_JS.xml,S_woman-COP-beautiful_01_02_03_JS.wav,1,0,2.10,che'e,tʃe↗ʔ↘e,tʃeʔe,t͡ʃeʔe,yes,single-word
S_woman-COP-beautiful_01_02_03_JS.xml,S_woman-COP-beautiful_01_02_03_JS.wav,2,2.10,4.18,<ui (tS) e:_k_R_F,tʃḛː↗↘,tʃḛː,t͡ʃḛː,yes,single-word
S_woman-COP-beautiful_01_02_03_JS.xml,S_woman-COP-beautiful_01_02_03_JS.wav,3,4.18,6.51,<ui (tS) e_R ? e_F,tʃe↗ʔe↘,tʃeʔe,t͡ʃeʔe,yes,single-word
S_work_1st_sg_instead_of_Maria_01_02_03_TS.xml,S_work_1st_sg_instead_of_Maria_01_02_03_TS.wav,1,0,2.76,sachuun yu,sa˧tʃũː↘,satʃũː,sat͡ʃũː,yes,single-word
S_work_1st_sg_instead_of_Maria_01_02_03_TS.xml,S_work_1st_sg_instead_of_Maria_01_02_03_TS.wav,2,2.76,4.67,sachuun yu,s˧atʃũː↘,satʃũː,sat͡ʃũː,yes,single-word
S_work_1st_sg_instead_of_Maria_01_02_03_TS.xml,S_work_1st_sg_instead_of_Maria_01_02_03_TS.wav,3,4.67,8.66,sachuun yu,sa∙tʃ↘ũː,satʃũː,sat͡ʃũː,yes,single-word
S_you_2s_inf_smell_bad_01_02_03_spkrTS.xml,S_you_2s_inf_smell_bad_01_02_03_spkrTS.wav,3,2.96,4.10,kini,ki˧ni˩,kini,kini,yes,single-word
S_you_2s_inf_smell_good_01_02_03_spkrTS.xml,S_you_2s_inf_smell_good_01_02_03_spkrTS.wav,2,1.36,2.48,va'a,βa̰˥ʔa↗,βa̰ʔa,βaʔa,yes,single-word
V_CMND_lay_down_01_02_03_TS.xml,V_CMND_lay_down_01_02_03_TS.wav,1,0,1.24,kantu'u,ka˩nd̪u˥ʔu˥,kand̪uʔu,kand̪uʔu,yes,single-word
V_CMND_lay_down_01_02_03_TS.xml,V_CMND_lay_down_01_02_03_TS.wav,2,1.24,2.43,kantu'u,ka˩ndu˥ʔ˥u,kanduʔu,kanduʔu,yes,single-word
V_CMND_lay_down_01_02_03_TS.xml,V_CMND_lay_down_01_02_03_TS.wav,3,2.43,3.50,kantu'u,ka˩nd˥uʔu˥,kanduʔu,kanduʔu,yes,single-word
V_CMND_sit_down_01_02_03_spkrTS.xml,V_CMND_sit_down_01_02_03_spkrTS.wav,1,0,1.06,kuntu'u,ku↘nd̪u↗ʔu˥,kund̪uʔu,kund̪uʔu,yes,single-word
V_CMND_sit_down_01_02_03_spkrTS.xml,V_CMND_sit_down_01_02_03_spkrTS.wav,2,1.06,2.30,kuntu'u,ku˩nd̪↗uʔu˥,kund̪uʔu,kund̪uʔu,yes,single-word
V_CMND_sit_down_01_02_03_spkrTS.xml,V_CMND_sit_down_01_02_03_spkrTS.wav,3,2.30,3.63,kuntu'u,ku↘nd̪↗uʔu˥,kund̪uʔu,kund̪uʔu,yes,single-word
V_CMND_sit_down_in_back_of_me_01_02_03_spkrTS.xml,V_CMND_sit_down_in_back_of_me_01_02_03_spkrTS.wav,1,0,1.46,kundu'u,kũː˩ndṵː↗↘,kũːndṵː,kũːndṵː,yes,single-word
V_CMND_sit_down_in_back_of_me_01_02_03_spkrTS.xml,V_CMND_sit_down_in_back_of_me_01_02_03_spkrTS.wav,2,1.46,2.89,kundu'u,kũː↘ndu↗ʔ↘ṵ,kũːnduʔṵ,kũːnduʔṵ,yes,single-word
V_CMND_sit_down_in_back_of_me_01_02_03_spkrTS.xml,V_CMND_sit_down_in_back_of_me_01_02_03_spkrTS.wav,3,2.89,4.36,kundu'u,k↘ũːndu˥ʔṵ↘,kũːnduʔṵ,kũːnduʔṵ,yes,single-word
V_CMND_sit_down_in_front_of_me_01_02_03_spkrTS.xml,V_CMND_sit_down_in_front_of_me_01_02_03_spkrTS.wav,1,0,1.31,kuntu'u,kũ↘ndu˥ʔu↘,kũnduʔu,kũnduʔu,yes,single-word
V_CMND_sit_down_in_front_of_me_01_02_03_spkrTS.xml,V_CMND_sit_down_in_front_of_me_01_02_03_spkrTS.wav,2,1.31,2.86,kuntu'u,kũ↘ndu↗ʔu↘,kũnduʔu,kũnduʔu,yes,single-word
V_CMND_sit_down_in_front_of_me_01_02_03_spkrTS.xml,V_CMND_sit_down_in_front_of_me_01_02_03_spkrTS.wav,3,2.86,4.41,kuntu'u,kũ↘ndu↗ʔ↘ꜛu,kũnduʔꜛu,kũnduʔꜛu,yes,single-word
V_CMND_sit_down_next_to_me_01_02_spkrTS.xml,V_CMND_sit_down_next_to_me_01_02_spkrTS.wav,1,0,1.52,kuu,ku˥,ku,ku,yes,single-word
V_CMND_sit_down_next_to_me_01_02_spkrTS.xml,V_CMND_sit_down_next_to_me_01_02_spkrTS.wav,2,1.52,3.05,kuu,ku˥,ku,ku,yes,single-word
V_CMND_stand_up_01_02_03_spkrTS.xml,V_CMND_stand_up_01_02_03_spkrTS.wav,1,0,1.04,kuu,kũː˥↗,kũː,kũː,yes,single-word
V_CMND_stand_up_01_02_03_spkrTS.xml,V_CMND_stand_up_01_02_03_spkrTS.wav,2,1.04,2.10,kuu,kũː˥↗,kũː,kũː,yes,single-word
V_CMND_stand_up_01_02_03_spkrTS.xml,V_CMND_stand_up_01_02_03_spkrTS.wav,3,2.10,3.37,kuu,kũː˥↘,kũː,kũː,yes,single-word
V_MTN_flee_02_spkrTS.xml,V_MTN_flee_02_spkrTS.wav,1,0,0.69,kunu,ku˩nu˩,kunu,kunu,yes,single-word
V_be_hungry-be_dying_of_hunger_02_JS.xml,V_be_hungry-be_dying_of_hunger_02_JS.wav,1,0,1.31,kuu,kuː↘↗,kuː,kuu,yes,single-word
V_boil_01_02_JS.xml,V_boil_01_02_JS.wav,1,0,0.78,xcho'o,,,,no,single-word
V_boil_01_02_JS.xml,V_boil_01_02_JS.wav,2,0.78,1.57,xcho'o,,,,no,single-word
V_bring-down_01_02_TS.xml,V_bring-down_01_02_TS.wav,1,0,0.77,xnuu,ʃnũː↘,ʃnũː,ʃnũː,yes,single-word
V_bring-down_01_02_TS.xml,V_bring-down_01_02_TS.wav,2,0.77,1.87,xnuu,ʃnũː↘,ʃnũː,ʃnũː,yes,single-word
V_cut_01_JS.xml,V_cut_01_JS.wav,1,0,1.19,skuachi,skwa˧ʧi˧,skwaʧi,skwat͡ʃi,yes,single-word
V_cut_1s_01_JS.xml,V_cut_1s_01_JS.wav,1,0,1.04,skuachi,skwa˧ʧiF,skwaʧiF,skwat͡ʃiF,yes,single-word
V_cut_1s_02_JS.xml,V_cut_1s_02_JS.wav,1,0,1.04,skuachi yu,,,,no,single-word
V_draw_01_spkrJS.xml,V_draw_01_spkrJS.wav,1,0,0.86,ntana'an,nd̪a˧na↘ʔɐ̃↘,nd̪anaʔɐ̃,nd̪anaʔɐ̃,yes,single-word
V_draw_02_spkrJS.xml,V_draw_02_spkrJS.wav,1,0,0.84,ntana'an,,,,no,single-word
V_drink_1s_01_02_TS.xml,V_drink_1s_01_02_TS.wav,1,0,0.62,tsi'i̠,tsi˥ʔiF,tsiʔiF,t͡siʔiF,yes,single-word
V_drink_1s_01_02_TS.xml,V_drink_1s_01_02_TS.wav,2,0.62,1.21,tsi'i̠,tsi˥ʔi↘,tsiʔi,t͡siʔi,yes,single-word
V_eat_1s_FUT_03_TS.xml,V_eat_1s_FUT_03_TS.wav,3,0,0.73,kunkatsi̠,kũː˥ɣa˩tsi↘,kũːɣatsi,kũːɣat͡si,yes,single-word
V_eat_dinner_04_JS.xml,V_eat_dinner_04_JS.wav,1,0,0.82,kuxi'ni,ku˧ʃi˥ʔni˧ꜜ,kuʃiʔni,kuʃiʔni,yes,single-word
V_eat_lunch_01_JS.xml,V_eat_lunch_01_JS.wav,1,0,0.70,kuxa'in,ku˧ʃã˥ꜜʔḭ̃˩,kuʃãʔḭ̃,kuʃãʔḭ̃,yes,single-word
V_fart_01_02_03_spkrTS.xml,V_fart_01_02_03_spkrTS.wav,1,0,0.75,tachi,d̪a˩tʃi↗,d̪atʃi,d̪at͡ʃi,yes,single-word
V_fart_01_02_03_spkrTS.xml,V_fart_01_02_03_spkrTS.wav,2,0.75,1.58,tachi,d̪a˩tʃi↗,d̪atʃi,d̪at͡ʃi,yes,single-word
V_fart_01_02_03_spkrTS.xml,V_fart_01_02_03_spkrTS.wav,3,1.58,2.45,tachi,d̪a˩tʃi↗,d̪atʃi,d̪at͡ʃi,yes,single-word
V_give_02_spkrJS.xml,V_give_02_spkrJS.wav,1,0,0.66,kua'a,kw˩a̰ʔa˧,kwa̰ʔa,kwaʔa,yes,single-word
V_give_03_spkrJS.xml,V_give_03_spkrJS.wav,1,0,0.84,kua'a,kwa̰˩ʔa˧,kwa̰ʔa,kwaʔa,yes,single-word
V_give_1st_sg_FUT_01_02_spkrJS.xml,V_give_1st_sg_FUT_01_02_spkrJS.wav,1,0,1.03,kua'a̠,kwa˩ʔaː˥↘,kwaʔaː,kwaʔaa,yes,single-word
V_give_1st_sg_FUT_01_02_spkrJS.xml,V_give_1st_sg_FUT_01_02_spkrJS.wav,2,1.03,1.86,kua'a̠,kwa∙ʔaː↗↘,kwaʔaː,kwaʔaa,yes,single-word
V_give_2nd_sg_inf_FUT_02_spkrJS.xml,V_give_2nd_sg_inf_FUT_02_spkrJS.wav,2,0,0.76,kuun,ũː˥,ũː,ũː,yes,single-word
V_go_2nd_pl_form_01_02_spkrJS.xml,V_go_2nd_pl_form_01_02_spkrJS.wav,1,0,0.90,kua'an,kwa˥ʔã˧,kwaʔã,kwaʔã,yes,single-word
